"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","1010739","  Software Engineering Notes Staff","","","","Abstracts in Software Engineering: Part 5","28--32","","5","","10.1145/1010734.1010739","SIGSOFT Softw. Eng. Notes","January 1978","3","1","","January","1978","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1010939","  Software Engineering Notes Staff","","","","Abstracts in Software Engineering","145--146","","2","","10.1145/1010925.1010939","SIGSOFT Softw. Eng. Notes","April 1984","9","2","","April","1984","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1010790","  Software Engineering Notes Staff","","","","Abstracts in Software Engineering","39--44","","6","","10.1145/1010782.1010790","SIGSOFT Softw. Eng. Notes","January 1980","5","1","","January","1980","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1012635","  Software Engineering Notes Staff","","","","Abstracts in Software Engineering","118--125","","8","","10.1145/1012621.1012635","SIGSOFT Softw. Eng. Notes","April 1985","10","2","","April","1985","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1012622","  Software Engineering Notes Staff","","","","Questionnaire Responses","12--15","","4","","10.1145/1012621.1012622","SIGSOFT Softw. Eng. Notes","April 1985","10","2","","April","1985","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1012452","  Software Engineering Notes Staff","","","","Abstracts in Software Engineering","74--81","","8","","10.1145/1012443.1012452","SIGSOFT Softw. Eng. Notes","January 1985","10","1","","January","1985","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1010682","  Software Engineering Notes Staff","","","","Abstracts in Software Engineering","9--32","","24","","10.1145/1010680.1010682","SIGSOFT Softw. Eng. Notes","October 1976","1","2","","October","1976","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1010952","  Software Engineering Notes Staff","","","","Abstracts in Software Engineering","90--94","","5","","10.1145/1010941.1010952","SIGSOFT Softw. Eng. Notes","October 1984","9","5","","October","1984","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1010778","  Software Engineering Notes Staff","","","","An Alternative to Structured Programming: Syndicate Programming","19--20","","2","","10.1145/1010773.1010778","SIGSOFT Softw. Eng. Notes","January 1979","4","1","","January","1979","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1012495","  Software Engineering Notes Staff","","","","Abstracts in Software Engineering","109--117","","9","","10.1145/1012483.1012495","SIGSOFT Softw. Eng. Notes","July 1985","10","3","","July","1985","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1102108","  ACM SIGSOFT Software Engineering Notes staff","","","","Frontmatter (TOC, Letter from the Vice-chair, Letters to the Editor, Programmer Productivity, Software Assurance, Workshop and Conference Summaries, Calendar of Events)","0--0","","1","","10.1145/1102107.1102108","SIGSOFT Softw. Eng. Notes","November 2005","30","6","","November","2005","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1218777","  ACM SIGSOFT Software Engineering Notes staff","","","","Frontmatter (TOC, Miscellaneous Material)","0--0","","1","","10.1145/1218776.1218777","SIGSOFT Softw. Eng. Notes","November 2006","31","6","","November","2006","0163-5948","","","","","","ACM","New York, NY, USA"
"article","773128","  ACM SIGSOFT Software Engineering Notes staff","","","","Back Matter","22--37","","16","","10.1145/773126.773128","SIGSOFT Softw. Eng. Notes","May 2003","28","3","","May","2003","0163-5948","","","","","","ACM","New York, NY, USA"
"article","979745","  ACM SIGSOFT Software Engineering Notes staff","","","","Back Matter (Abstracts and Calendar)","27--62","","36","","10.1145/979743.979745","SIGSOFT Softw. Eng. Notes","March 2004","29","2","","March","2004","0163-5948","","","","","","ACM","New York, NY, USA"
"article","986712","  ACM SIGSOFT Software Engineering Notes staff","","","","Backmatter (Abstracts and Calendar)","31--37","","7","","10.1145/986710.986712","SIGSOFT Softw. Eng. Notes","May 2004","29","3","","May","2004","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1108769","  ACM SIGSOFT Software Engineering Notes staff","","","","Frontmatter (TOC, Letter from the Chair, Letter from the Editor, Letters to the Editor, ACM Policy and Procedures on Plagiarism, PASTE Abstracts, Calendar of Future Events, Workshop and Conference Information)","0--0","","1","","10.1145/1108768.1108769","SIGSOFT Softw. Eng. Notes","January 2006","31","1","","January","2006","0163-5948","","","","","","ACM","New York, NY, USA"
"article","2408748","  Polyhedron Software","","","","Fortran Compiler Comparisons Diagnostic Capabilities","7--16","","10","","10.1145/2408747.2408748","SIGPLAN Fortran Forum","December 2012","31","3","","December","2012","1061-7264","","","","","","ACM","New York, NY, USA"
"article","276772","CORPORATE  IEEE-CS-ACM Joint Task Force on Software Engineering Ethics","","","","Software Engineering Code of Ethics and Professional Practice: Version 4","29--32","","4","","10.1145/276755.276772","","","","","","","1998","","Proceedings of the Ethics and Social Impact Component on Shaping Policy in the Information Age","ACM POLICY '98","","1-58113-038-4","Washington, D.C., USA","ACM","New York, NY, USA"
"article","276772","CORPORATE  IEEE-CS-ACM Joint Task Force on Software Engineering Ethics","","","","Software Engineering Code of Ethics and Professional Practice: Version 4","29--32","","4","","10.1145/276758.276772","SIGCAS Comput. Soc.","June 1998","28","2","","June","1998","0095-2737","","","","","","ACM","New York, NY, USA"
"article","2460237","  Polyhedron Software","","","","Fortran Compiler Comparisons Execution Time Benchmarks","4--7","","4","","10.1145/2460236.2460237","SIGPLAN Fortran Forum","April 2013","32","1","","March","2013","1061-7264","","","","","","ACM","New York, NY, USA"
"article","2819050","Nancy R. Mead","","","","Industry/University Collaboration in Software Engineering Education: Refreshing and Retuning Our Strategies","273--275","","3","collaboration, education, software engineering, strategies","","","","","","","","2015","","Proceedings of the 37th International Conference on Software Engineering - Volume 2","ICSE '15","","","Florence, Italy","IEEE Press","Piscataway, NJ, USA"
"article","2663688","Daniela  Damian and Arber  Borici","","","","Teamwork, Coordination and Customer Relationship Management Skills: As Important As Technical Skills in Preparing Our SE Graduates","37--40","","4","education strategies, software engineering education, software engineering instruction","","","","","","","","2012","","Proceedings of the First International Workshop on Software Engineering Education Based on Real-World Experiences","EduRex '12","","978-1-4673-1805-1","Zurich, Switzerland","IEEE Press","Piscataway, NJ, USA"
"article","62168","CORPORATE Inc. Software Productivity Solutions","","","","Naval Avionics Center Ada-based Design Languages Workshop Summary of Events","104--118","","15","","10.1145/62162.62168","Ada Lett.","July/Aug. 1988","VIII","4","","July","1988","1094-3641","","","","","","ACM","New York, NY, USA"
"article","882242","ACM SIGSOFT Software Engineering Notes staff","","","","Back Matter","38--48","","11","","10.1145/882240.882242","SIGSOFT Softw. Eng. Notes","July 2003","28","4","","July","2003","0163-5948","","","","","","ACM","New York, NY, USA"
"article","859683","ACM  Staff","","","","News Track","9--10","","2","","10.1145/859670.859683","Commun. ACM","August 2003","46","8","","August","2003","0001-0782","","","","","","ACM","New York, NY, USA"
"article","3012507","Terje  Samuelsen and Ricardo  Colomo-Palacios and Monica  Kristiansen","","","","Learning Software Project Management in Teams with Diverse Backgrounds","127--131","","5","education, software engineering management, teamwork","10.1145/3012430.3012507","","","","","","","2016","","Proceedings of the Fourth International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '16","","978-1-4503-4747-1","Salamanca, Spain","ACM","New York, NY, USA"
"article","2538965","Claudia  Szabo","","","","Student Projects Are Not Throwaways: Teaching Practical Software Maintenance in a Software Engineering Course","55--60","","6","computer science education, software engineering, software maintenance","10.1145/2538862.2538965","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2157173","Sriram  Mohan and Stephen  Chenoweth and Shawn  Bohner","","","","Towards a Better Capstone Experience","111--116","","6","capstone, curriculum, education, software engineering","10.1145/2157136.2157173","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","2870663","Fabiane Barreto Vavassori Benitti and Leonardo  Sommariva","","","","Evaluation of a Game Used to Teach Usability to Undergraduate Students in Computer Science","21--39","","19","educational games, learning strategies, serious games, teaching strategies, usability engineering","","J. Usability Studies","November 2015","11","1","","November","2015","1931-3357","","","","","","Usability Professionals' Association","Bloomingdale, IL"
"article","2797471","Tihana Galinac Grbac and &#381;eljka  Car and Marin  Vukovi&#263;","","","","Requirements and Architecture Modeling in Software Engineering Courses","36:1--36:8","36","8","Software engineering education, requirements analysis, software design engineering","10.1145/2797433.2797471","","","","","","","2015","","Proceedings of the 2015 European Conference on Software Architecture Workshops","ECSAW '15","","978-1-4503-3393-1","Dubrovnik, Cavtat, Croatia","ACM","New York, NY, USA"
"article","1137848","Thomas J. Reichlmay","","","","Collaborating with Industry: Strategies for an Undergraduate Software Engineering Program","13--16","","4","best practice, capstone projects, education, experiential learning, industry, software engineering","10.1145/1137842.1137848","","","","","","","2006","","Proceedings of the 2006 International Workshop on Summit on Software Engineering Education","SSEE '06","","1-59593-407-3","Shanghai, China","ACM","New York, NY, USA"
"article","2934494","Mike  Mannion and Juha  Savolainen","","","","Choosing Reusable Software Strategies","227--231","","5","reuse, strategy","10.1145/2934466.2934494","","","","","","","2016","","Proceedings of the 20th International Systems and Software Product Line Conference","SPLC '16","","978-1-4503-4050-2","Beijing, China","ACM","New York, NY, USA"
"article","2897614","Keitaro  Nakasai and Masateru  Tsunoda and Hideaki  Hata","","","","Web Search Behaviors for Software Development","125--128","","4","search strategy, software development, web search behavior","10.1145/2897586.2897614","","","","","","","2016","","Proceedings of the 9th International Workshop on Cooperative and Human Aspects of Software Engineering","CHASE '16","","978-1-4503-4155-4","Austin, Texas","ACM","New York, NY, USA"
"article","1062571","Joanne M. Atlee and Richard J. LeBlanc,Jr. and Timothy C. Lethbridge and Ann  Sobel and J. Barrie Thompson","","","","Software Engineering 2004: ACM/IEEE-CS Guidelines for Undergraduate Programs in Software Engineering","623--624","","2","software engineering education","10.1145/1062455.1062571","","","","","","","2005","","Proceedings of the 27th International Conference on Software Engineering","ICSE '05","","1-58113-963-2","St. Louis, MO, USA","ACM","New York, NY, USA"
"article","1368204","Uwe  Dumslaff","","","","Change Management: From Knowledge About Innovative SE to Capabilities for Industrial SE Projects","805--806","","2","software engineering education","10.1145/1368088.1368204","","","","","","","2008","","Proceedings of the 30th International Conference on Software Engineering","ICSE '08","","978-1-60558-079-1","Leipzig, Germany","ACM","New York, NY, USA"
"article","1062578","Carlo  Ghezzi and Dino  Mandrioli","","","","The Challenges of Software Engineering Education","637--638","","2","education, engineering, model, software engineering","10.1145/1062455.1062578","","","","","","","2005","","Proceedings of the 27th International Conference on Software Engineering","ICSE '05","","1-58113-963-2","St. Louis, MO, USA","ACM","New York, NY, USA"
"article","2851054","Ma&#237;ra Rejane Marques","","","","Monitoring: An Intervention to Improve Team Results in Software Engineering Education (Abstract Only)","724--724","","1","monitoring, software engineering education","10.1145/2839509.2851054","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","1008062","Emily Oh Navarro and Andr&#233;  van der Hoek","","","","SimSE: An Educational Simulation Game for Teaching the Software Engineering Process","233--233","","1","educational games, software engineering education","10.1145/1026487.1008062","SIGCSE Bull.","September 2004","36","3","","June","2004","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1008062","Emily Oh Navarro and Andr&#233;  van der Hoek","","","","SimSE: An Educational Simulation Game for Teaching the Software Engineering Process","233--233","","1","educational games, software engineering education","10.1145/1007996.1008062","","","","","","","2004","","Proceedings of the 9th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '04","","1-58113-836-9","Leeds, United Kingdom","ACM","New York, NY, USA"
"article","3105550","Marcello  Missiroli and Daniel  Russo and Paolo  Ciancarini","","","","Agile for Millennials: A Comparative Study","47--53","","7","K-12 education, scrum, software engineering education, waterfall","10.1109/SECM.2017.7","","","","","","","2017","","Proceedings of the 1st International Workshop on Software Engineering Curricula for Millennials","SECM '17","","978-1-5386-2795-2","Buenos Aires, Argentina","IEEE Press","Piscataway, NJ, USA"
"article","1047513","James B. Fenwick,Jr. and Barry L. Kurtz","","","","Intra-curriculum Software Engineering Education","540--544","","5","pedagogy, software engineering education","10.1145/1047124.1047513","SIGCSE Bull.","2005","37","1","","February","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1047513","James B. Fenwick,Jr. and Barry L. Kurtz","","","","Intra-curriculum Software Engineering Education","540--544","","5","pedagogy, software engineering education","10.1145/1047344.1047513","","","","","","","2005","","Proceedings of the 36th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '05","","1-58113-997-7","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","2899459","Ma&#237;ra  Marques and Sergio F. Ochoa and Mar&#237;a Cecilia  Bastarrica","","","","Software Engineering Education in Chile - Status Report","180--185","","6","chile, software engineering education","10.1145/2899415.2899459","","","","","","","2016","","Proceedings of the 2016 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '16","","978-1-4503-4231-5","Arequipa, Peru","ACM","New York, NY, USA"
"article","259334","CORPORATE  Engineering Animation, Inc.","","","","BodyVenture","241--","","","","10.1145/259081.259334","","","","","","","1997","","ACM SIGGRAPH 97 Visual Proceedings: The Art and Interdisciplinary Programs of SIGGRAPH '97","SIGGRAPH '97","","0-89791-921-1","Los Angeles, California, USA","ACM","New York, NY, USA"
"article","803190","Peter  Freeman and Anthony I. Wasserman","","","","A Proposed Curriculum for Software Engineering Education","56--62","","7","Curricula, Education, Software engineering","","","","","","","","1978","","Proceedings of the 3rd International Conference on Software Engineering","ICSE '78","","","Atlanta, Georgia, USA","IEEE Press","Piscataway, NJ, USA"
"article","1062570","Hans  van Vliet","","","","Some Myths of Software Engineering Education","621--622","","2","education, software engineering","10.1145/1062455.1062570","","","","","","","2005","","Proceedings of the 27th International Conference on Software Engineering","ICSE '05","","1-58113-963-2","St. Louis, MO, USA","ACM","New York, NY, USA"
"article","2371332","Klaus  Bothe and Zoran  Putnik and Betim  &#199;i&#231;o","","","","International Educational Cooperation: One Possible Model","76--81","","6","educational cooperation, software engineering","10.1145/2371316.2371332","","","","","","","2012","","Proceedings of the Fifth Balkan Conference in Informatics","BCI '12","","978-1-4503-1240-0","Novi Sad, Serbia","ACM","New York, NY, USA"
"article","882248","J. Barrie Thompson and Helen M. Edwards","","","","Report on the 2Nd International Summit on Software Engineering Education, Co-located with ICSE2003","21--26","","6","education, software engineering curriculum","10.1145/882240.882248","SIGSOFT Softw. Eng. Notes","July 2003","28","4","","July","2003","0163-5948","","","","","","ACM","New York, NY, USA"
"article","1839601","Leigh Ann  Sudol and Ciera  Jaspan","","","","Analyzing the Strength of Undergraduate Misconceptions About Software Engineering","31--40","","10","misconceptions, software engineering education","10.1145/1839594.1839601","","","","","","","2010","","Proceedings of the Sixth International Workshop on Computing Education Research","ICER '10","","978-1-4503-0257-9","Aarhus, Denmark","ACM","New York, NY, USA"
"article","2591158","Collin  McMillan and Richard  Oosterhoff","","","","Teaching Students to Understand Large Programs by Understanding Historical Context","287--290","","4","history, software engineering education","10.1145/2591062.2591158","","","","","","","2014","","Companion Proceedings of the 36th International Conference on Software Engineering","ICSE Companion 2014","","978-1-4503-2768-8","Hyderabad, India","ACM","New York, NY, USA"
"article","2180930","Rakesh  Shukla and Ashish  Sureka and Rushikesh  Joshi and Rajib  Mall","","","","A Report on Software Engineering Education Workshop","26--31","","6","software engineering education","10.1145/180921.2180930","SIGSOFT Softw. Eng. Notes","May 2012","37","3","","May","2012","0163-5948","","","","","","ACM","New York, NY, USA"
"article","2723769","Bimlesh  Wadhwa and Bharat  Gera and Ashish  Sureka","","","","A Report on Software Engineering Education Workshop (SEED) Colocated with ISEC 2015","206--207","","2","Software Engineering Education","10.1145/2723742.2723769","","","","","","","2015","","Proceedings of the 8th India Software Engineering Conference","ISEC '15","","978-1-4503-3432-7","Bangalore, India","ACM","New York, NY, USA"
"article","974050","Robert F. Dugan","","","","Performance Lies My Professor Told Me: The Case for Teaching Software Performance Engineering to Undergraduates","37--48","","12","education, performance, software engineering","10.1145/974043.974050","SIGSOFT Softw. Eng. Notes","January 2004","29","1","","January","2004","0163-5948","","","","","","ACM","New York, NY, USA"
"article","974050","Robert F. Dugan","","","","Performance Lies My Professor Told Me: The Case for Teaching Software Performance Engineering to Undergraduates","37--48","","12","education, performance, software engineering","10.1145/974044.974050","","","","","","","2004","","Proceedings of the 4th International Workshop on Software and Performance","WOSP '04","","1-58113-673-0","Redwood Shores, California","ACM","New York, NY, USA"
"article","1984680","Stephanie  Ludi","","","","The Benefits and Challenges of Using Educational Game Projects in an Undergraduate Software Engineering Course","13--16","","4","education, project, software engineering","10.1145/1984674.1984680","","","","","","","2011","","Proceedings of the 1st International Workshop on Games and Software Engineering","GAS '11","","978-1-4503-0578-5","Waikiki, Honolulu, HI, USA","ACM","New York, NY, USA"
"article","2600730","Armando  Fox","","","","Using MOOCs to Reinvigorate Software Engineering Education (Keynote)","255--255","","1","Software Engineering Education","10.1145/2591062.2600730","","","","","","","2014","","Companion Proceedings of the 36th International Conference on Software Engineering","ICSE Companion 2014","","978-1-4503-2768-8","Hyderabad, India","ACM","New York, NY, USA"
"article","337504","G&#252;nther  Ruhe and Donald J. Bagert and Helen  Edwards and Michael  Ryan","","","Chairman-Nancy R. Mead and Chairman-Hossein  Saiedian","Shortages of Qualified Software Engineering Faculty and Practitioners (Panel Session): Challenges in Breaking the Cycle","665--668","","4","software engineering education","10.1145/337180.337504","","","","","","","2000","","Proceedings of the 22Nd International Conference on Software Engineering","ICSE '00","","1-58113-206-9","Limerick, Ireland","ACM","New York, NY, USA"
"article","3131187","Marcelo H. Yamaguti and Fl&#225;vio M. de Oliveira and C&#225;ssio A. W. Trindade and Alessandra C. S. Dutra","","","","AGES: An Interdisciplinary Space Based on Projects for Software Engineering Learning","368--373","","6","Software Engineering, education","10.1145/3131151.3131187","","","","","","","2017","","Proceedings of the 31st Brazilian Symposium on Software Engineering","SBES'17","","978-1-4503-5326-7","Fortaleza, CE, Brazil","ACM","New York, NY, USA"
"article","1352218","Andrew  Begel and Beth  Simon","","","","Struggles of New College Graduates in Their First Software Development Job","226--230","","5","computer science education, human aspects of software engineering, software development","10.1145/1352322.1352218","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352218","Andrew  Begel and Beth  Simon","","","","Struggles of New College Graduates in Their First Software Development Job","226--230","","5","computer science education, human aspects of software engineering, software development","10.1145/1352135.1352218","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","2823345","Ilias  Gerostathopoulos and Tomas  Bures and Petr  Hnetynka and Adam  Hujecek and Frantisek  Plasil and Dominik  Skoda","","","","Strengthening Adaptation in Cyber-Physical Systems via Meta-Adaptation Strategies","13:1--13:25","13","25","Meta-adaptation strategies, adaptation strategies","10.1145/2823345","ACM Trans. Cyber-Phys. Syst.","July 2017","1","3","","April","2017","2378-962X","","","","","","ACM","New York, NY, USA"
"article","1411736","Holger  Gast","","","","Patterns and Traceability in Teaching Software Architecture","23--31","","9","software architecture, software engineering education","10.1145/1411732.1411736","","","","","","","2008","","Proceedings of the 6th International Symposium on Principles and Practice of Programming in Java","PPPJ '08","","978-1-60558-223-8","Modena, Italy","ACM","New York, NY, USA"
"article","3131168","Leonardo  Sousa and Roberto  Oliveira and Alessandro  Garcia and Jaejoon  Lee and Tayana  Conte and Willian  Oizumi and Rafael  de Mello and Adriana  Lopes and Natasha  Valentim and Edson  Oliveira and Carlos  Lucena","","","","How Do Software Developers Identify Design Problems?: A Qualitative Analysis","54--63","","10","design problem, software design, strategy, symptoms","10.1145/3131151.3131168","","","","","","","2017","","Proceedings of the 31st Brazilian Symposium on Software Engineering","SBES'17","","978-1-4503-5326-7","Fortaleza, CE, Brazil","ACM","New York, NY, USA"
"article","2787743","Ma&#237;ra  Marques","","","","A Prescriptive Software Process for Academic Scenarios","265--266","","2","software engineering education, software process","10.1145/2787622.2787743","","","","","","","2015","","Proceedings of the Eleventh Annual International Conference on International Computing Education Research","ICER '15","","978-1-4503-3630-7","Omaha, Nebraska, USA","ACM","New York, NY, USA"
"article","1062563","Mary  Shaw and Jim  Herbsleb and Ipek  Ozkaya","","","","Deciding What to Design: Closing a Gap in Software Engineering Education","607--608","","2","software design, software engineering education","10.1145/1062455.1062563","","","","","","","2005","","Proceedings of the 27th International Conference on Software Engineering","ICSE '05","","1-58113-963-2","St. Louis, MO, USA","ACM","New York, NY, USA"
"article","1989638","Youry  Khmelevsky","","","","Research and Teaching Strategies Integration at Post-secondary Programs","57--60","","4","research career, research experiences for undergraduates, software engineering, student projects, teaching strategy, undergraduate research","10.1145/1989622.1989638","","","","","","","2011","","Proceedings of the 16th Western Canadian Conference on Computing Education","WCCCE '11","","978-1-4503-0792-5","Prince George, British Columbia, Canada","ACM","New York, NY, USA"
"article","2538955","Daniel E. Krutz and Samuel A. Malachowsky and Thomas  Reichlmayr","","","","Using a Real World Project in a Software Testing Course","49--54","","6","software engineering education, software project, software testing","10.1145/2538862.2538955","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","1121371","William M. Waite","","","","The Compiler Course in Today's Curriculum: Three Strategies","87--91","","5","compilers, course pedagogy, curriculum issues, software engineering, theory, tools","10.1145/1124706.1121371","SIGCSE Bull.","March 2006","38","1","","March","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1121371","William M. Waite","","","","The Compiler Course in Today's Curriculum: Three Strategies","87--91","","5","compilers, course pedagogy, curriculum issues, software engineering, theory, tools","10.1145/1121341.1121371","","","","","","","2006","","Proceedings of the 37th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '06","","1-59593-259-3","Houston, Texas, USA","ACM","New York, NY, USA"
"article","2593906","Anirudha N.  Joshi","","","","Interaction Design for People with Less Education (Keynote)","7--7","","1","Education","10.1145/2593902.2593906","","","","","","","2014","","Proceedings of the 1st International Conference on Mobile Software Engineering and Systems","MOBILESoft 2014","","978-1-4503-2878-4","Hyderabad, India","ACM","New York, NY, USA"
"article","3059032","Shifa-e-Zehra  Haidry and Katrina  Falkner and Claudia  Szabo","","","","Identifying Domain-Specific Cognitive Strategies for Software Engineering","206--211","","6","instructional scaffolding, learning and education, problem solving, self-regulated learning, software engineering","10.1145/3059009.3059032","","","","","","","2017","","Proceedings of the 2017 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '17","","978-1-4503-4704-4","Bologna, Italy","ACM","New York, NY, USA"
"article","259486","CORPORATE  Engineering Animation, Inc.","","","","Smithsonian Cinder Cone","294--","","","","10.1145/259081.259486","","","","","","","1997","","ACM SIGGRAPH 97 Visual Proceedings: The Art and Interdisciplinary Programs of SIGGRAPH '97","SIGGRAPH '97","","0-89791-921-1","Los Angeles, California, USA","ACM","New York, NY, USA"
"article","2421282","Birgit  Penzenstadler and Veronika  Bauer","","","","Jumpstart Sustainability in Seminars: Hands-on Experiences in Class","37--44","","8","education, requirements, software engineering, sustainability","10.1145/2421277.2421282","","","","","","","2012","","Proceedings of Second Computer Science Education Research Conference","CSERC '12","","978-1-4503-1858-7","Wroclaw, Poland","ACM","New York, NY, USA"
"article","377442","Ignacio  Aedo and Paloma  D&#237;az","","","","Applying Software Engineering Methods for Hypermedia Systems","5--8","","4","education, hypermedia design, software  engineering","10.1145/507758.377442","SIGCSE Bull.","Sept. 2001","33","3","","June","2001","0097-8418","","","","","","ACM","New York, NY, USA"
